Date,AUD,JPY
1/27/2009,0.6633,89.45
1/28/2009,0.6664,89.1
1/29/2009,0.6602,90.42
1/30/2009,0.6438,89.6
2/2/2009,0.632,89.75
2/3/2009,0.6384,89.7
2/4/2009,0.6477,89.4
2/5/2009,0.6437,89.4
2/6/2009,0.6521,90.92
2/9/2009,0.6695,91.55
2/10/2009,0.6686,91.4
2/11/2009,0.6551,
2/12/2009,0.658,90
2/13/2009,0.6574,91
2/16/2009,0.6516,91.6
2/17/2009,0.6428,92.5
2/18/2009,0.6392,92.27
2/19/2009,0.6431,93.65
2/20/2009,0.6394,94.05
2/23/2009,0.6492,93
2/24/2009,0.6456,95.1
2/25/2009,0.6513,96.9
2/26/2009,0.6502,97.8
2/27/2009,0.6454,97.55
3/2/2009,0.6326,97.5
3/3/2009,0.639,97.45
3/4/2009,0.6326,98.47
3/5/2009,0.6433,99.25
3/6/2009,0.6428,98.15
3/9/2009,0.6397,98.2
3/10/2009,0.6384,98.9
3/11/2009,0.6418,98.58
3/12/2009,0.6482,96.3
3/13/2009,0.6532,97.6
3/16/2009,0.6564,98.2
3/17/2009,0.6609,98.45
3/18/2009,0.6613,98.5
3/19/2009,0.6754,95.4
3/20/2009,0.6884,
3/23/2009,0.6966,96.2
3/24/2009,0.7045,97.85
3/25/2009,0.6974,97.8
3/26/2009,0.6983,97.77
3/27/2009,0.6996,98.5
3/30/2009,0.6833,98.15
3/31/2009,0.6873,98.1
4/1/2009,0.6883,98.85
4/2/2009,0.7033,98.75
4/3/2009,0.7141,100
4/6/2009,0.7176,100.8
4/7/2009,0.7126,100.6
4/8/2009,0.7055,100.4
4/9/2009,0.7112,99.8
4/10/2009,,100.65
4/13/2009,,100.4
4/14/2009,0.7282,99.85
4/15/2009,0.7177,98.8
4/16/2009,0.7253,99.45
4/17/2009,0.7199,99.7
4/20/2009,0.7184,98.85
4/21/2009,0.7024,98.05
4/22/2009,0.7053,98.2
4/23/2009,0.7084,97.82
4/24/2009,0.712,97.8
4/27/2009,0.7129,96.7
4/28/2009,0.7014,96
4/29/2009,0.7127,
4/30/2009,0.7265,97.6
5/1/2009,0.7274,99.1
5/4/2009,0.7354,
5/5/2009,0.7407,
5/6/2009,0.7376,
5/7/2009,0.7535,98.7
5/8/2009,0.7556,99.3
5/11/2009,0.7668,98.5
5/12/2009,0.7599,97.3
5/13/2009,0.7691,96.2
5/14/2009,0.7523,95.5
5/15/2009,0.7591,96.03
5/18/2009,0.7511,94.85
5/19/2009,0.7663,96.4
5/20/2009,0.7695,95.92
5/21/2009,0.7754,94.5
5/22/2009,0.7777,94.15
5/25/2009,0.7811,94.5
5/26/2009,0.7806,94.7
5/27/2009,0.7856,95.4
5/28/2009,0.7779,95.93
5/29/2009,0.7912,96.5
6/1/2009,0.805,94.9
6/2/2009,0.809,96.3
6/3/2009,0.8259,95.65
6/4/2009,0.8003,96.15
6/5/2009,0.8041,96.75
6/8/2009,,98.42
6/9/2009,0.7887,98.1
6/10/2009,0.8087,97.6
6/11/2009,0.8094,98.02
6/12/2009,0.8143,97.75
6/15/2009,0.8035,98.22
6/16/2009,0.7929,96.85
6/17/2009,0.7949,96.45
6/18/2009,0.7938,95.75
6/19/2009,0.8029,96.6
6/22/2009,0.8014,96
6/23/2009,0.7806,95.2
6/24/2009,0.7958,95.41
6/25/2009,0.7994,96.2
6/26/2009,0.8048,95.76
6/29/2009,0.8005,95.35
6/30/2009,0.8114,95.95
7/1/2009,0.8037,96.8
7/2/2009,0.804,96.58
7/3/2009,0.7971,95.8
7/6/2009,0.795,95.45
7/7/2009,0.7966,95.32
7/8/2009,0.7869,94.6
7/9/2009,0.7791,93.25
7/10/2009,0.7815,93.08
7/13/2009,0.7745,92.6
7/14/2009,0.7855,93.05
7/15/2009,0.7946,93.56
7/16/2009,0.7982,94.32
7/17/2009,0.8009,93.65
7/20/2009,0.807,
7/21/2009,0.8133,94
7/22/2009,0.8154,93.5
7/23/2009,0.8179,94.2
7/24/2009,0.8156,94.7
7/27/2009,0.8212,94.85
7/28/2009,0.8304,95.07
7/29/2009,0.8243,94.2
7/30/2009,0.8201,95
7/31/2009,0.8281,95.33
8/3/2009,,94.73
8/4/2009,0.8427,95.22
8/5/2009,0.8413,95
8/6/2009,0.8437,95.15
8/7/2009,0.8385,95.4
8/10/2009,0.8399,97.25
8/11/2009,0.8348,96.7
8/12/2009,0.8232,95.52
8/13/2009,0.8366,96.1
8/14/2009,0.843,95.3
8/17/2009,0.8213,94.6
8/18/2009,0.8242,94.75
8/19/2009,0.8246,94.6
8/20/2009,0.8309,94.38
8/21/2009,0.8254,93.9
8/24/2009,0.8392,94.65
8/25/2009,0.8351,94
8/26/2009,0.8369,94
8/27/2009,0.828,93.9
8/28/2009,0.8398,93.75
8/31/2009,0.8393,92.7
9/1/2009,0.842,93.1
9/2/2009,0.8321,92.87
9/3/2009,0.8361,92.25
9/4/2009,0.8401,92.63
9/7/2009,0.8518,93.15
9/8/2009,0.8566,92.9
9/9/2009,0.8601,92.37
9/10/2009,0.8608,92.2
9/11/2009,0.8649,91.4
9/14/2009,0.8567,90.4
9/15/2009,0.8621,91.03
9/16/2009,0.8662,90.97
9/17/2009,0.8765,91.15
9/18/2009,0.8702,91.2
9/21/2009,0.864,
9/22/2009,0.8687,
9/23/2009,0.8758,
9/24/2009,0.8726,91.28
9/25/2009,0.8693,90.7
9/28/2009,0.8622,88.9
9/29/2009,0.8755,90.1
9/30/2009,0.8801,89.77
10/1/2009,0.8789,89.82
10/2/2009,0.8698,89.5
10/5/2009,,89.8
10/6/2009,0.8848,89.1
10/7/2009,0.8904,88.9
10/8/2009,0.9016,88.45
10/9/2009,0.9048,89.2
10/12/2009,0.9027,
10/13/2009,0.9073,90.02
10/14/2009,0.9133,89.3
10/15/2009,0.9223,89.4
10/16/2009,0.9222,90.9
10/19/2009,0.9178,90.9
10/20/2009,0.9289,90.4
10/21/2009,0.9228,90.81
10/22/2009,0.9251,91.15
10/23/2009,0.9288,91.65
10/26/2009,0.9244,91.87
10/27/2009,0.9189,92.07
10/28/2009,0.9092,91.15
10/29/2009,0.8985,90.3
10/30/2009,0.9161,91.38
11/2/2009,0.9035,90
11/3/2009,0.9016,
11/4/2009,0.9028,90.18
11/5/2009,0.9054,90.47
11/6/2009,0.9133,90.7
11/9/2009,0.9264,90.12
11/10/2009,0.9279,89.96
11/11/2009,0.9304,89.6
11/12/2009,0.9338,89.95
11/13/2009,0.9254,90.23
11/16/2009,0.9349,89.57
11/17/2009,0.9346,89.05
11/18/2009,0.9286,89.25
11/19/2009,0.9235,89.31
11/20/2009,0.9206,88.9
11/23/2009,0.9196,
11/24/2009,0.922,88.88
11/25/2009,0.9259,88.35
11/26/2009,0.9224,87.35
11/27/2009,0.9043,86
11/30/2009,0.9178,86.75
12/1/2009,0.9136,86.9
12/2/2009,0.927,87
12/3/2009,0.9287,87.7
12/4/2009,0.9237,88.2
12/7/2009,0.9154,90
12/8/2009,0.9133,89
12/9/2009,0.9059,88.4
12/10/2009,0.9136,87.85
12/11/2009,0.9155,88.73
12/14/2009,0.9103,88.5
12/15/2009,0.9138,88.7
12/16/2009,0.8993,89.6
12/17/2009,0.8894,90.1
12/18/2009,0.8891,89.65
12/21/2009,0.8872,90.4
12/22/2009,0.8793,91.37
12/23/2009,0.876,
12/24/2009,0.8816,91.67
12/28/2009,,91.55
12/29/2009,0.888,91.73
12/30/2009,0.8904,92.06
12/31/2009,0.8969,
1/4/2010,0.897,93.05
1/5/2010,0.9133,91.75
1/6/2010,0.9138,91.6
1/7/2010,0.9225,92.2
1/8/2010,0.9154,93.3
1/11/2010,0.9309,
1/12/2010,0.9272,92.25
1/13/2010,0.9238,91.12
1/14/2010,0.9296,91.75
1/15/2010,0.9272,91.1
1/18/2010,0.9224,90.9
1/19/2010,0.9237,90.5
1/20/2010,0.9174,91.15
1/21/2010,0.9136,91.55
1/22/2010,0.9029,89.95
1/25/2010,0.9069,90.09
1/26/2010,,90.4
1/27/2010,0.902,89.2
1/28/2010,0.901,90.31
1/29/2010,0.8909,89.85
2/1/2010,0.8831,90.2
2/2/2010,0.8802,90.82
2/3/2010,0.8849,90.4
2/4/2010,0.8805,90.9
2/5/2010,0.8675,89.67
2/8/2010,0.8662,89.4
2/9/2010,0.8678,89.38
2/10/2010,0.8751,89.8
2/11/2010,0.8886,
2/12/2010,0.889,89.68
2/15/2010,0.8874,90.17
2/16/2010,0.8937,89.8
2/17/2010,0.9016,90.32
2/18/2010,0.8954,91.08
2/19/2010,0.8909,91.9
2/22/2010,0.9012,91.64
2/23/2010,0.9011,91.1
2/24/2010,0.893,90.23
2/25/2010,0.8883,89.65
2/26/2010,0.8899,89.25
3/1/2010,0.8975,89
3/2/2010,0.8988,89.3
3/3/2010,0.905,88.7
3/4/2010,0.9021,88.45
3/5/2010,0.9007,89.25
3/8/2010,0.9112,90.43
3/9/2010,0.9094,90
3/10/2010,0.9158,90.02
3/11/2010,0.9143,90.45
3/12/2010,0.9159,90.63
3/15/2010,0.9138,90.7
3/16/2010,0.9152,90.25
3/17/2010,0.9189,90.43
3/18/2010,0.922,90.17
3/19/2010,0.9215,90.46
3/22/2010,0.9145,
3/23/2010,0.9176,90.3
3/24/2010,0.9175,90.45
3/25/2010,0.9115,91.82
3/26/2010,0.9102,92.5
3/29/2010,0.9082,92.65
3/30/2010,0.9188,92.18
3/31/2010,0.9159,93.25
4/1/2010,0.9164,93.4
4/2/2010,,93.75
4/5/2010,,94.4
4/6/2010,0.9225,94.06
4/7/2010,0.9266,93.75
4/8/2010,0.9275,93.37
4/9/2010,0.9275,93.55
4/12/2010,0.9323,93.15
4/13/2010,0.9246,92.77
4/14/2010,0.9324,93.24
4/15/2010,0.9341,93.4
4/16/2010,0.9304,92.71
4/19/2010,0.9195,92.09
4/20/2010,0.927,92.6
4/21/2010,0.9329,93.18
4/22/2010,0.9272,92.85
4/23/2010,0.9212,93.4
4/26/2010,,94.23
4/27/2010,0.925,93.81
4/28/2010,0.9212,93.15
4/29/2010,0.9251,
4/30/2010,0.93,94.06
5/3/2010,0.925,
5/4/2010,0.9208,
5/5/2010,0.91,
5/6/2010,0.905,93.85
5/7/2010,0.8879,91.8
5/10/2010,0.9034,92.7
5/11/2010,0.8963,92.7
5/12/2010,0.8924,92.8
5/13/2010,0.9008,93.2
5/14/2010,0.8944,92.75
5/17/2010,0.877,92.15
5/18/2010,0.8743,92.48
5/19/2010,0.8561,91.9
5/20/2010,0.8311,91.7
5/21/2010,0.8305,90.1
5/24/2010,0.8265,90.25
5/25/2010,0.8178,90.1
5/26/2010,0.8226,90.2
5/27/2010,0.8326,90.03
5/28/2010,0.8524,91.3
6/1/2010,0.8385,91
6/2/2010,0.8309,91.45
6/3/2010,0.8499,92.2
6/4/2010,0.844,92.75
6/7/2010,0.8156,91.25
6/8/2010,0.8198,91.8
6/9/2010,0.8227,91.5
6/10/2010,0.8385,91.2
6/11/2010,0.8449,91.56
6/14/2010,,91.88
6/15/2010,0.8564,91.55
6/16/2010,0.8645,91.47
6/17/2010,0.8606,91.3
6/18/2010,0.8691,90.88
6/21/2010,0.8828,90.75
6/22/2010,0.8759,90.95
6/23/2010,0.8698,90.5
6/24/2010,0.8731,89.9
6/25/2010,0.8626,89.68
6/28/2010,0.875,89.33
6/29/2010,0.8643,88.77
6/30/2010,0.8523,88.6
7/1/2010,0.8366,88.48
7/2/2010,0.8448,87.98
7/6/2010,,
7/7/2010,0.8419,87.5
7/8/2010,0.848,87.5
7/9/2010,0.8725,88.35
7/12/2010,0.877,88.55
7/13/2010,0.8732,89.08
7/14/2010,0.8721,88.72
7/15/2010,0.8815,88.95
7/16/2010,0.8803,88.2
7/19/2010,0.8757,87.21
7/20/2010,0.8687,
7/21/2010,0.878,87
7/22/2010,0.8822,87.25
7/23/2010,0.8776,86.5
7/26/2010,0.8919,86.9
7/27/2010,0.8954,87.63
7/28/2010,0.9019,86.94
7/29/2010,0.895,87.7
7/30/2010,0.8973,87.2
8/2/2010,,86.57
8/3/2010,0.9083,86.4
8/4/2010,0.9108,85.5
8/5/2010,0.9159,86.15
8/6/2010,0.9164,86.08
8/9/2010,0.9183,85.43
8/10/2010,0.9119,85.77
8/11/2010,0.9049,85.35
8/12/2010,0.8994,85.4
8/13/2010,0.9026,86.1
8/16/2010,0.8924,85.82
8/17/2010,0.9015,85.3
8/18/2010,0.9013,85.47
8/19/2010,0.8979,85.75
8/20/2010,0.89,85.37
8/23/2010,0.8907,85.36
8/24/2010,0.8894,84.95
8/25/2010,0.8837,84.4
8/26/2010,0.8882,84.77
8/27/2010,0.8874,84.35
8/30/2010,0.8982,85.88
8/31/2010,0.8918,84.25
9/1/2010,0.9,84.4
9/2/2010,0.9069,84.15
9/3/2010,0.9081,84.35
9/7/2010,0.9136,84.21
9/8/2010,0.9138,83.61
9/9/2010,0.921,83.98
9/10/2010,0.9235,84.1
9/13/2010,0.9298,84.15
9/14/2010,0.9331,83.4
9/15/2010,0.9378,85
9/16/2010,0.934,85.4
9/17/2010,0.9448,85.8
9/20/2010,0.9444,
9/21/2010,0.9456,85.55
9/22/2010,0.9559,84.85
9/23/2010,0.9568,
9/24/2010,0.9504,84.55
9/27/2010,0.9581,84.27
9/28/2010,0.9589,84.2
9/29/2010,0.9675,83.95
9/30/2010,0.9667,83.4
10/1/2010,0.9657,83.5
10/4/2010,,83.33
10/5/2010,0.9586,83.8
10/6/2010,0.9711,83.18
10/7/2010,0.9832,82.95
10/8/2010,0.9835,82.37
10/12/2010,0.9786,81.94
10/13/2010,0.9867,81.8
10/14/2010,0.995,81.2
10/15/2010,0.9914,81.58
10/18/2010,0.9854,81.3
10/19/2010,0.9868,81.3
10/20/2010,0.9757,81.38
10/21/2010,0.9822,81.1
10/22/2010,0.9835,81.19
10/25/2010,0.9934,80.75
10/26/2010,0.9909,80.8
10/27/2010,0.9739,81.65
10/28/2010,0.9755,81.64
10/29/2010,0.9761,80.58
11/1/2010,0.9881,80.65
11/2/2010,0.9974,80.56
11/3/2010,0.9973,
11/4/2010,1.0059,80.82
11/5/2010,1.0153,80.8
11/8/2010,1.0132,81.22
11/9/2010,1.0115,80.95
11/10/2010,1.0038,81.75
11/11/2010,1.0045,82.22
11/12/2010,0.9935,82.4
11/15/2010,0.9855,82.72
11/16/2010,0.9864,83.06
11/17/2010,0.9763,83.4
11/18/2010,0.9844,83.24
11/19/2010,0.9857,83.55
11/22/2010,0.993,83.45
11/23/2010,0.9854,
11/24/2010,0.9789,83.22
11/29/2010,,
11/30/2010,0.9634,84.1
12/1/2010,0.9571,83.64
12/2/2010,0.9639,84.1
12/3/2010,0.9758,83.7
12/6/2010,0.9877,82.88
12/7/2010,0.9904,82.6
12/8/2010,0.9796,83.9
12/9/2010,0.9869,83.85
12/10/2010,0.9853,83.72
12/13/2010,0.9843,84.12
12/14/2010,0.995,83.46
12/15/2010,0.9958,83.85
12/16/2010,0.9864,84.26
12/17/2010,0.9909,83.89
12/20/2010,0.988,83.88
12/21/2010,0.9964,83.68
12/22/2010,0.9973,83.77
12/23/2010,1.0013,
12/27/2010,,82.95
12/28/2010,,82.51
12/29/2010,1.0106,82.3
12/30/2010,1.017,81.45
1/3/2011,,
1/4/2011,1.0099,82.1
1/5/2011,1.0014,82.03
1/6/2011,0.9967,83.22
1/7/2011,0.9933,83.33
1/10/2011,0.9958,
1/11/2011,0.9846,83.08
1/12/2011,0.9848,83.31
1/13/2011,0.9947,83.09
1/14/2011,0.9964,82.75
1/18/2011,0.9939,82.51
1/19/2011,1.0033,82.23
1/20/2011,0.9966,82.15
1/21/2011,0.9861,83.03
1/24/2011,0.9881,82.77
1/25/2011,0.9959,82.43
1/26/2011,,82.05
1/27/2011,0.9964,82.15
1/28/2011,0.9894,82.72
1/31/2011,0.9924,82.05
2/1/2011,1.0037,82.02
2/2/2011,1.0125,81.5
2/3/2011,1.0105,81.64
2/4/2011,1.0186,81.58
2/7/2011,1.0135,82.23
2/8/2011,1.0146,82.29
2/9/2011,1.0133,82.35
2/10/2011,1.0074,82.53
2/11/2011,0.9991,
2/14/2011,1.004,83.19
2/15/2011,1.0043,83.28
2/16/2011,0.9998,83.75
2/17/2011,1.0035,83.58
2/18/2011,1.0126,83.28
2/22/2011,1.0037,83.07
2/23/2011,1.0019,82.85
2/24/2011,1.0075,82.17
2/25/2011,1.0134,81.95
2/28/2011,1.0163,81.7
3/1/2011,1.0156,81.93
3/2/2011,1.0092,81.93
3/3/2011,1.0153,81.84
3/4/2011,1.0139,82.34
3/7/2011,1.0127,82.37
3/8/2011,1.0123,82.25
3/9/2011,1.0068,82.85
3/10/2011,1.005,82.82
3/11/2011,1.0032,82.82
3/14/2011,1.0076,82.2
3/15/2011,0.9964,81.85
3/16/2011,0.991,80.83
3/17/2011,0.9794,79.2
3/18/2011,0.9936,81.3
3/21/2011,1.0018,
3/22/2011,,80.9
3/23/2011,1.0101,81.05
3/24/2011,1.0129,80.96
3/25/2011,1.0207,81
3/28/2011,1.026,81.73
3/29/2011,1.0256,81.7
3/30/2011,1.0325,82.46
3/31/2011,1.0334,83.13
4/1/2011,1.0345,83.46
4/4/2011,1.0385,84.16
4/5/2011,1.0328,84.31
4/6/2011,1.0356,85.3
4/7/2011,1.0465,85.3
4/8/2011,1.0522,85.13
4/11/2011,1.0564,84.7
4/12/2011,1.0438,83.9
4/13/2011,1.0478,83.95
4/14/2011,1.0534,83.48
4/15/2011,1.0524,83.65
4/18/2011,1.0563,82.95
4/19/2011,1.0463,82.45
4/20/2011,1.0583,82.82
4/21/2011,1.0769,82
4/22/2011,,81.85
4/25/2011,,82.19
4/26/2011,,81.78
4/27/2011,1.0835,81.5
4/28/2011,1.0925,82.06
4/29/2011,1.09,
5/2/2011,1.0939,81.5
5/3/2011,1.0919,
5/4/2011,1.0829,
5/5/2011,1.0741,
5/6/2011,1.0698,80.5
5/9/2011,1.0767,80.6
5/10/2011,1.0749,80.3
5/11/2011,1.0866,80.9
5/12/2011,1.0617,81.1
5/13/2011,1.067,80.95
5/16/2011,1.0554,81
5/17/2011,1.0606,81.4
5/18/2011,1.0631,81.4
5/19/2011,1.0641,81.66
5/20/2011,1.0665,81.68
5/23/2011,1.0557,81.98
5/24/2011,1.0547,81.81
5/25/2011,1.0462,82
5/26/2011,1.0611,82
5/27/2011,1.0684,81
5/31/2011,1.0709,80.85
6/1/2011,1.0748,81.35
6/2/2011,1.0621,80.95
6/3/2011,1.0666,80.66
6/6/2011,1.0741,80.25
6/7/2011,1.0681,80.22
6/8/2011,1.0671,79.95
6/9/2011,1.0581,80.05
6/10/2011,1.0598,80.08
6/13/2011,,80.53
6/14/2011,1.0636,80.2
6/15/2011,1.0707,80.57
6/16/2011,1.0527,80.95
6/17/2011,1.0522,80.62
6/20/2011,1.0543,80.2
6/21/2011,1.0562,80.2
6/22/2011,1.0593,80.26
6/23/2011,1.055,80.47
6/24/2011,1.054,80.5
6/27/2011,1.0425,80.7
6/28/2011,1.0445,80.77
6/29/2011,1.0564,81.06
6/30/2011,1.0739,80.72
7/1/2011,1.0715,80.84
7/5/2011,1.0675,80.85
7/6/2011,1.073,80.85
7/7/2011,1.0731,80.93
7/8/2011,1.0773,81.28
7/11/2011,1.0719,80.76
7/12/2011,1.0606,80.16
7/13/2011,1.0643,79.43
7/14/2011,1.0729,79
7/15/2011,1.0703,79.13
7/18/2011,1.0603,
7/19/2011,1.0615,79.04
7/20/2011,1.0714,79.15
7/21/2011,1.0737,78.81
7/22/2011,1.0849,78.6
7/25/2011,1.0823,78.38
7/26/2011,1.0924,78
7/27/2011,1.1052,77.84
7/28/2011,1.1055,77.95
7/29/2011,1.0954,77.55
8/1/2011,,77.8
8/2/2011,1.0924,77.45
8/3/2011,1.0745,77.25
8/4/2011,1.0657,79.47
8/5/2011,1.0476,79.3
8/8/2011,1.0308,78.1
8/9/2011,1.0176,77.25
8/10/2011,1.0345,77.05
8/11/2011,1.027,76.7
8/12/2011,1.029,76.98
8/15/2011,1.0429,77
8/16/2011,1.0467,76.85
8/17/2011,1.049,76.7
8/18/2011,1.0505,76.65
8/19/2011,1.0338,76.54
8/22/2011,1.0393,76.8
8/23/2011,1.0461,76.79
8/24/2011,1.0481,76.78
8/25/2011,1.0437,76.98
8/26/2011,1.0488,77.42
8/29/2011,1.0623,76.74
8/30/2011,1.0675,76.89
8/31/2011,1.0691,76.59
9/1/2011,1.0703,76.95
9/2/2011,1.0702,76.87
9/6/2011,1.0509,76.81
9/7/2011,1.0596,77.2
9/8/2011,1.0596,77.37
9/9/2011,1.0614,77.54
9/12/2011,1.0339,77.5
9/13/2011,1.0343,77.04
9/14/2011,1.0215,76.92
9/15/2011,1.0215,76.72
9/16/2011,1.0345,76.8
9/19/2011,1.0223,
9/20/2011,1.0191,76.52
9/21/2011,1.0278,76.35
9/22/2011,1.0027,76.77
9/23/2011,0.976,
9/26/2011,0.9672,76.62
9/27/2011,0.9889,76.3
9/28/2011,0.9853,76.54
9/29/2011,0.9808,76.53
9/30/2011,0.9781,76.63
10/3/2011,,77
10/4/2011,0.95,76.69
10/5/2011,0.9544,76.7
10/6/2011,0.9641,76.74
10/7/2011,0.9782,76.7
10/11/2011,0.9972,76.69
10/12/2011,0.9915,76.71
10/13/2011,1.0199,77.08
10/14/2011,1.0192,76.96
10/17/2011,1.0302,77.27
10/18/2011,1.0202,76.83
10/19/2011,1.0317,76.75
10/20/2011,1.0177,76.84
10/21/2011,1.0216,76.76
10/24/2011,1.0398,76.25
10/25/2011,1.047,76.12
10/26/2011,1.0376,76.03
10/27/2011,1.0489,76.26
10/28/2011,1.0664,75.86
10/31/2011,1.0509,79.2
11/1/2011,1.0455,78.1
11/2/2011,1.0355,78.12
11/3/2011,1.0249,
11/4/2011,1.0383,78.1
11/7/2011,1.0369,78.14
11/8/2011,1.0325,78.05
11/9/2011,1.0355,77.57
11/10/2011,1.0146,77.79
11/11/2011,1.016,77.55
11/14/2011,1.0297,77.13
11/15/2011,1.0169,77.1
11/16/2011,1.0086,77.09
11/17/2011,1.01,77.04
11/18/2011,0.9997,76.97
11/21/2011,0.9979,76.83
11/22/2011,0.9842,76.97
11/23/2011,0.9771,
11/28/2011,0.9837,77.63
11/29/2011,0.9932,78.2
11/30/2011,1.0021,78.05
12/1/2011,1.0256,77.68
12/2/2011,1.0223,77.78
12/5/2011,1.0214,78
12/6/2011,1.0176,77.77
12/7/2011,1.0266,77.72
12/8/2011,1.0269,77.65
12/9/2011,1.0131,77.7
12/12/2011,1.0166,77.65
12/13/2011,1.0093,77.94
12/14/2011,1.0017,77.97
12/15/2011,0.9895,78.07
12/16/2011,0.9985,77.88
12/19/2011,0.9909,77.89
12/20/2011,0.9938,78.01
12/21/2011,1.0138,77.87
12/22/2011,1.0082,78.12
12/23/2011,1.017,
12/27/2011,,77.92
12/28/2011,1.0156,77.81
12/29/2011,1.0101,77.76
12/30/2011,1.0156,77.72
1/3/2012,1.0294,
1/4/2012,1.0353,76.66
1/5/2012,1.0323,76.73
1/6/2012,1.0221,77.19
1/9/2012,1.017,
1/10/2012,1.0311,76.87
1/11/2012,1.0284,76.92
1/12/2012,1.0296,76.91
1/13/2012,1.032,76.79
1/17/2012,1.0377,76.83
1/18/2012,1.04,76.69
1/19/2012,1.0395,76.76
1/20/2012,1.0401,77.12
1/23/2012,1.049,77.02
1/24/2012,1.0494,76.99
1/25/2012,1.0513,77.95
1/26/2012,,77.76
1/27/2012,1.0615,77.38
1/30/2012,1.0589,76.68
1/31/2012,1.0637,76.36
2/1/2012,1.061,76.2
2/2/2012,1.0715,76.14
2/3/2012,1.0682,76.19
2/6/2012,1.0718,76.75
2/7/2012,1.0778,76.71
2/8/2012,1.0792,76.95
2/9/2012,1.08,77.16
2/10/2012,1.0713,77.64
2/13/2012,1.074,77.63
2/14/2012,1.0678,77.9
2/15/2012,1.0737,78.51
2/16/2012,1.0683,78.43
2/17/2012,1.0772,79.07
2/21/2012,1.0724,79.73
2/22/2012,1.0652,80.04
2/23/2012,1.0646,80.19
2/24/2012,1.0738,80.55
2/27/2012,1.0689,81.15
2/28/2012,1.0777,80.25
2/29/2012,1.0816,80.65
3/1/2012,1.0763,81.2
3/2/2012,1.0793,81.48
3/5/2012,1.0717,81.58
3/6/2012,1.0614,81.41
3/7/2012,1.0539,80.72
3/8/2012,1.0602,81.3
3/9/2012,1.0658,81.62
3/12/2012,1.0533,82.24
3/13/2012,1.0553,82.35
3/14/2012,1.0547,83.15
3/15/2012,1.0467,83.98
3/16/2012,1.0536,83.55
3/19/2012,1.0608,83.53
3/20/2012,1.057,
3/21/2012,1.0492,83.66
3/22/2012,1.0395,83.3
3/23/2012,1.0397,82.71
3/26/2012,1.0451,82.7
3/27/2012,1.0517,82.87
3/28/2012,1.0427,82.98
3/29/2012,1.0371,82.65
3/30/2012,1.0402,82.15
4/2/2012,1.0391,83
4/3/2012,1.0401,81.85
4/4/2012,1.0283,82.85
4/5/2012,1.0304,82.25
4/6/2012,,82.26
4/9/2012,,81.48
4/10/2012,1.0318,81.77
4/11/2012,1.0289,80.74
4/12/2012,1.0379,81
4/13/2012,1.0396,80.98
4/16/2012,1.0331,80.5
4/17/2012,1.0318,80.42
4/18/2012,1.0402,81.38
4/19/2012,1.0354,81.5
4/20/2012,1.0336,81.63
4/23/2012,1.0339,81.3
4/24/2012,1.0262,81.15
4/25/2012,,81.43
4/26/2012,1.0381,81.15
4/27/2012,1.0369,81.15
4/30/2012,1.0453,81.15
5/1/2012,1.0339,79.85
5/2/2012,1.0342,80.25
5/3/2012,1.0305,
5/4/2012,1.0267,
5/7/2012,1.0146,79.8
5/8/2012,1.0192,80
5/9/2012,1.0074,79.87
5/10/2012,1.0105,79.7
5/11/2012,1.0053,79.85
5/14/2012,1.0013,80.03
5/15/2012,0.9995,79.87
5/16/2012,0.9915,80.38
5/17/2012,0.9958,80.3
5/18/2012,0.9818,79.4
5/21/2012,0.9854,79.15
5/22/2012,0.9925,79.39
5/23/2012,0.9777,79.55
5/24/2012,0.9758,79.45
5/25/2012,0.9744,79.68
5/29/2012,0.9864,79.53
5/30/2012,0.9796,79.46
5/31/2012,0.9727,78.8
6/1/2012,0.97,78.64
6/4/2012,0.9675,78.17
6/5/2012,0.9794,78.35
6/6/2012,0.9829,78.8
6/7/2012,0.9962,79.35
6/8/2012,0.9852,79.65
6/11/2012,,79.63
6/12/2012,0.9898,79.24
6/13/2012,0.9946,79.64
6/14/2012,0.9956,79.43
6/15/2012,1.0015,79.48
6/18/2012,1.012,79.27
6/19/2012,1.0131,78.98
6/20/2012,1.019,78.88
6/21/2012,1.0164,79.62
6/22/2012,1.0057,80.42
6/25/2012,1.0031,80.3
6/26/2012,1.0034,79.73
6/27/2012,1.0065,79.4
6/28/2012,1.0118,79.47
6/29/2012,1.0191,79.3
7/2/2012,1.0227,79.76
7/3/2012,1.027,79.52
7/5/2012,1.0267,79.93
7/6/2012,1.026,79.97
7/9/2012,1.019,79.65
7/10/2012,1.0176,79.51
7/11/2012,1.0214,79.35
7/12/2012,1.017,79.62
7/13/2012,1.0163,79.38
7/16/2012,1.0234,
7/17/2012,1.0294,78.89
7/18/2012,1.03,79.08
7/19/2012,1.039,78.59
7/20/2012,1.0403,78.75
7/23/2012,1.0314,78.4
7/24/2012,1.0304,78.25
7/25/2012,1.022,78.12
7/26/2012,1.0331,78.1
7/27/2012,1.0426,78.27
7/30/2012,1.0464,78.37
7/31/2012,1.0526,78.15
8/1/2012,1.0507,77.99
8/2/2012,1.0483,78.45
8/3/2012,1.0479,78.2
8/6/2012,1.0479,78.54
8/7/2012,1.058,78.26
8/8/2012,1.0551,78.55
8/9/2012,1.0593,78.44
8/10/2012,1.0519,78.6
8/13/2012,1.055,78.26
